"AID","x","y","TelemDt"
"W55",655529.9,9761492,"2016-10-16 13:30:00"
"W55",650999.3,9763552,"2016-10-16 17:30:00"
"W55",651224.7,9764508,"2016-10-16 21:30:00"
"W55",650850.8,9764884,"2016-10-17 01:30:00"
"W55",650044.9,9766132,"2016-10-17 05:30:00"
"W55",649212.4,9767529,"2016-10-17 09:30:00"
"W55",648738.8,9767442,"2016-10-17 13:30:00"
"W55",648295.5,9767713,"2016-10-17 17:30:00"
"W55",647513.3,9768085,"2016-10-17 21:30:00"
"W55",647534.2,9768315,"2016-10-18 01:30:00"
"W55",647257.2,9768283,"2016-10-18 05:30:00"
"W55",647440.7,9768667,"2016-10-18 09:30:00"
"W55",646267.8,9768406,"2016-10-18 13:30:00"
"W55",644758.8,9768046,"2016-10-18 17:30:00"
"W55",644536.2,9767914,"2016-10-18 21:30:00"
"W55",644222.2,9767941,"2016-10-19 01:30:00"
"W55",641810.4,9768783,"2016-10-19 05:30:00"
"W55",640387.5,9767778,"2016-10-19 09:30:00"
"W55",640212.7,9767995,"2016-10-19 13:30:00"
"W55",638799.7,9769617,"2016-10-19 17:30:00"
"W55",638999.7,9769149,"2016-10-19 21:30:00"
"W55",638844.7,9768602,"2016-10-20 01:30:00"
"W55",639753.6,9768273,"2016-10-20 05:30:00"
"W55",639300.6,9767951,"2016-10-20 09:30:00"
"W55",637972,9767776,"2016-10-20 13:30:00"
"W55",637365.4,9768133,"2016-10-20 17:30:00"
"W55",635901.2,9768047,"2016-10-20 21:30:00"
"W55",634909.8,9768447,"2016-10-21 01:30:00"
"W55",637969.1,9769009,"2016-10-21 05:30:00"
"W55",639050.4,9769017,"2016-10-21 09:30:00"
"W55",641333.2,9769070,"2016-10-21 13:30:00"
"W55",641487.1,9769239,"2016-10-21 17:30:00"
"W55",641025.6,9769418,"2016-10-21 21:30:00"
"W55",640729.6,9769194,"2016-10-22 01:30:00"
"W55",639774.7,9768192,"2016-10-22 05:30:00"
"W55",641523.7,9770943,"2016-10-22 09:30:00"
"W55",641771.8,9770893,"2016-10-22 13:30:00"
"W55",641220.9,9770666,"2016-10-22 17:30:00"
"W55",641209.9,9770683,"2016-10-22 21:30:00"
"W55",645449.2,9769634,"2016-10-23 01:30:00"
"W55",654075.2,9767824,"2016-10-23 05:30:00"
"W55",656614.9,9769189,"2016-10-23 09:30:00"
"W55",656651.3,9769278,"2016-10-23 13:30:00"
"W55",657055.6,9768987,"2016-10-23 17:30:00"
"W55",659757.2,9768209,"2016-10-23 21:30:00"
"W55",661147.6,9767973,"2016-10-24 01:30:00"
"W55",661495.5,9769130,"2016-10-24 05:30:00"
"W55",661090.2,9770292,"2016-10-24 09:30:00"
"W55",661377.1,9769536,"2016-10-24 13:30:00"
"W55",661465.4,9768382,"2016-10-24 17:30:00"
"W55",661876.7,9768145,"2016-10-24 21:30:00"
"W55",662420.9,9767755,"2016-10-25 01:30:00"
"W55",662279.9,9767902,"2016-10-25 05:30:00"
"W55",662226.9,9767933,"2016-10-25 09:30:00"
"W55",661807.3,9767999,"2016-10-25 13:30:00"
"W55",661631.6,9768027,"2016-10-25 17:30:00"
"W55",661652.7,9767724,"2016-10-25 21:30:00"
"W55",661099.4,9767172,"2016-10-26 01:30:00"
"W55",654754.7,9762581,"2016-10-26 05:30:00"
"W55",654901.3,9761849,"2016-10-26 09:30:00"
"W55",654721.7,9760364,"2016-10-26 13:30:00"
"W55",654178.1,9759230,"2016-10-26 17:30:00"
"W55",654483.9,9759146,"2016-10-26 21:30:00"
"W55",653943.6,9758738,"2016-10-27 01:30:00"
"W55",653622.6,9755737,"2016-10-27 05:30:00"
"W55",651790.6,9753786,"2016-10-27 09:30:00"
"W55",648063,9752411,"2016-10-27 13:30:00"
"W55",648035.1,9752284,"2016-10-27 17:30:00"
"W55",647923.7,9751834,"2016-10-27 21:30:00"
"W55",647745,9750789,"2016-10-28 01:30:00"
"W55",647229,9750236,"2016-10-28 05:30:00"
"W55",646665.4,9750821,"2016-10-28 09:30:00"
"W55",645614.9,9750102,"2016-10-28 13:30:00"
"W55",645943.8,9748565,"2016-10-28 17:30:00"
"W55",646079.6,9748983,"2016-10-28 21:30:00"
"W55",645830.9,9749163,"2016-10-29 01:30:00"
"W55",645086.5,9749171,"2016-10-29 05:30:00"
"W55",643057.4,9749838,"2016-10-29 09:30:00"
"W55",641594.1,9750150,"2016-10-29 13:30:00"
"W55",640695.1,9747739,"2016-10-29 17:30:00"
"W55",637157.3,9747372,"2016-10-29 21:30:00"
"W55",637194.9,9745188,"2016-10-30 01:30:00"
"W55",635840.8,9741825,"2016-10-30 05:30:00"
"W55",635206.6,9741212,"2016-10-30 09:30:00"
"W55",633859.8,9740456,"2016-10-30 13:30:00"
"W55",633351.8,9740113,"2016-10-30 17:30:00"
"W55",633090.2,9738989,"2016-10-30 21:30:00"
"W55",632935,9738429,"2016-10-31 01:30:00"
"W55",632818.3,9738320,"2016-10-31 05:30:00"
"W55",633439.9,9739695,"2016-10-31 09:30:00"
"W55",631720.4,9740552,"2016-10-31 13:30:00"
"W55",631997.7,9740353,"2016-10-31 17:30:00"
"W55",631948.1,9739951,"2016-10-31 21:30:00"
"W55",631814.9,9739210,"2016-11-01 01:30:00"
"W55",630719.2,9740228,"2016-11-01 05:30:00"
"W55",631985.7,9738709,"2016-11-01 13:30:00"
"W55",632284.6,9738566,"2016-11-01 21:30:00"
"W55",631844.3,9738675,"2016-11-02 01:30:00"
"W55",632502.1,9740531,"2016-11-02 05:30:00"
"W55",630372.6,9742565,"2016-11-02 13:30:00"
"W55",631178.4,9743564,"2016-11-02 21:30:00"
"W55",631923.4,9746034,"2016-11-03 01:30:00"
"W55",635071.4,9745602,"2016-11-03 05:30:00"
"W55",637198.6,9738005,"2016-11-03 13:30:00"
"W55",641342.3,9734311,"2016-11-03 21:30:00"
"W55",641680.5,9734087,"2016-11-04 01:30:00"
"W55",642257.7,9731561,"2016-11-04 05:30:00"
"W55",644255.5,9727236,"2016-11-04 13:30:00"
"W55",646526.1,9724830,"2016-11-04 21:30:00"
"W55",647309.8,9723683,"2016-11-05 01:30:00"
"W55",647701.6,9717667,"2016-11-05 05:30:00"
"W55",650180.5,9715310,"2016-11-05 13:30:00"
"W55",651775.9,9715120,"2016-11-05 21:30:00"
"W55",652104.1,9715223,"2016-11-06 01:31:00"
"W55",652395.4,9715481,"2016-11-06 05:30:00"
"W55",651691.7,9715779,"2016-11-06 13:30:00"
"W55",651086.1,9715480,"2016-11-06 21:30:00"
"W55",651848.9,9715987,"2016-11-07 01:30:00"
"W55",652144.5,9716584,"2016-11-07 05:30:00"
"W55",650728.4,9718188,"2016-11-07 13:30:00"
"W55",650436.7,9719443,"2016-11-07 21:30:00"
"W55",649672.3,9720822,"2016-11-08 01:30:00"
"W55",649173.1,9722698,"2016-11-08 05:30:00"
"W55",647367.4,9723585,"2016-11-08 13:30:00"
"W55",646062.7,9725101,"2016-11-08 21:30:00"
"W55",645701,9725040,"2016-11-09 01:30:00"
"W55",643263.6,9728387,"2016-11-09 05:30:00"
"W55",643328.1,9728316,"2016-11-09 13:31:00"
"W55",644399.4,9729147,"2016-11-09 21:30:00"
"W55",645197.2,9730423,"2016-11-10 01:30:00"
"W55",645479.9,9732438,"2016-11-10 05:30:00"
"W55",646840.8,9734127,"2016-11-10 13:30:00"
"W55",646498.7,9733989,"2016-11-10 21:30:00"
"W55",647602.7,9733226,"2016-11-11 01:30:00"
"W55",649997.4,9732136,"2016-11-11 05:30:00"
"W55",650413.9,9730828,"2016-11-11 13:30:00"
"W55",649090.4,9732913,"2016-11-11 21:30:00"
"W55",649016.9,9733646,"2016-11-12 01:30:00"
"W55",649444.6,9738662,"2016-11-12 05:30:00"
"W55",649147.2,9740290,"2016-11-12 13:30:00"
"W55",648276.2,9747311,"2016-11-12 21:30:00"
"W55",648699.8,9748351,"2016-11-13 01:30:00"
"W55",648625.5,9752827,"2016-11-13 05:30:00"
"W55",649762.3,9752905,"2016-11-13 13:30:00"
"W55",653059.7,9753732,"2016-11-13 21:30:00"
"W55",653706.1,9754457,"2016-11-14 01:30:00"
"W55",659008.4,9752143,"2016-11-14 05:30:00"
"W55",662984.6,9749822,"2016-11-14 13:30:00"
"W55",662349.9,9748557,"2016-11-14 21:30:00"
"W55",662431.9,9747725,"2016-11-15 01:30:00"
"W55",663325.7,9747123,"2016-11-15 05:30:00"
"W55",663231.8,9747019,"2016-11-15 13:30:00"
"W55",662374.5,9744699,"2016-11-15 21:30:00"
"W55",659912.7,9744440,"2016-11-16 01:30:00"
"W55",650071.7,9744880,"2016-11-16 05:30:00"
"W55",644457.6,9748407,"2016-11-16 13:30:00"
"W55",641786.8,9751619,"2016-11-16 21:30:00"
"W55",641108.4,9751818,"2016-11-17 01:30:00"
"W55",636696.9,9749300,"2016-11-17 05:30:00"
"W55",633806.9,9745826,"2016-11-17 13:30:00"
"W55",633469.3,9743553,"2016-11-17 21:30:00"
"W55",633024.5,9743404,"2016-11-18 01:30:00"
"W55",632878.1,9743216,"2016-11-18 05:30:00"
"W55",632375.9,9741755,"2016-11-18 13:30:00"
"W55",631696.4,9740204,"2016-11-18 21:30:00"
"W55",631270.5,9739582,"2016-11-19 01:30:00"
"W55",631893.9,9739315,"2016-11-19 05:30:00"
"W55",631946.8,9739522,"2016-11-19 13:30:00"
"W55",631601,9739383,"2016-11-19 21:30:00"
"W55",630810.8,9739407,"2016-11-20 01:30:00"
"W55",631066.7,9739584,"2016-11-20 05:30:00"
"W55",632253.2,9738707,"2016-11-20 13:30:00"
"W55",632268.8,9738155,"2016-11-20 21:30:00"
"W55",632353.8,9738423,"2016-11-21 01:30:00"
"W55",631851,9739318,"2016-11-21 05:30:00"
"W55",630291.9,9738678,"2016-11-21 13:30:00"
"W55",630353.8,9738179,"2016-11-21 21:31:00"
"W55",634603.3,9732866,"2016-11-22 01:31:00"
"W55",640622.6,9735920,"2016-11-22 05:30:00"
"W55",640059.5,9736070,"2016-11-22 13:30:00"
"W55",640820.1,9736242,"2016-11-22 21:30:00"
"W55",639036.9,9737667,"2016-11-23 01:30:00"
"W55",636904,9741226,"2016-11-23 05:30:00"
"W55",633139.8,9746396,"2016-11-23 13:30:00"
"W55",631935.6,9747688,"2016-11-23 21:30:00"
"W55",631913.3,9747804,"2016-11-24 01:30:00"
"W55",632948.7,9747311,"2016-11-24 05:30:00"
"W55",634534.6,9743029,"2016-11-24 13:30:00"
"W55",639420.2,9737903,"2016-11-24 21:30:00"
"W55",639739.5,9736856,"2016-11-25 01:30:00"
"W55",640643.6,9736211,"2016-11-25 05:30:00"
"W55",641883.2,9736224,"2016-11-25 13:30:00"
"W55",643372,9735917,"2016-11-25 21:30:00"
"W55",644616.2,9732778,"2016-11-26 01:30:00"
"W55",649958.6,9727083,"2016-11-26 05:30:00"
"W55",654484.1,9717622,"2016-11-26 13:30:00"
"W55",655935.6,9717041,"2016-11-26 21:30:00"
"W55",657156.9,9716194,"2016-11-27 01:30:00"
"W55",659722.6,9713067,"2016-11-27 05:30:00"
"W55",662556.5,9707281,"2016-11-27 13:30:00"
"W55",662777.1,9707356,"2016-11-27 21:30:00"
"W55",663610.7,9707803,"2016-11-28 01:30:00"
"W55",666542.1,9706227,"2016-11-28 05:30:00"
"W55",666945.3,9701518,"2016-11-28 13:30:00"
"W55",666976.2,9700880,"2016-11-28 21:30:00"
"W55",666940.5,9700422,"2016-11-29 01:30:00"
"W55",666503.4,9700176,"2016-11-29 05:30:00"
"W55",667806.4,9700533,"2016-11-29 13:30:00"
"W55",668508.9,9701365,"2016-11-29 21:30:00"
"W55",668575.6,9701078,"2016-11-30 01:30:00"
"W55",666762,9700548,"2016-11-30 05:30:00"
"W55",665616.3,9695966,"2016-11-30 13:30:00"
"W55",666346.4,9694214,"2016-11-30 21:31:00"
"W55",666651.7,9693084,"2016-12-01 01:30:00"
"W55",668999.2,9690572,"2016-12-01 05:30:00"
"W55",667280.1,9687147,"2016-12-01 13:30:00"
"W55",667495,9685783,"2016-12-01 21:30:00"
"W55",670027.6,9685472,"2016-12-02 01:30:00"
"W55",672811,9684030,"2016-12-02 05:30:00"
"W55",671085.4,9675855,"2016-12-02 13:30:00"
"W55",669963.8,9674426,"2016-12-02 21:30:00"
"W55",669372,9674332,"2016-12-03 01:30:00"
"W55",669293.3,9673245,"2016-12-03 05:30:00"
"W55",669647,9668291,"2016-12-03 13:30:00"
"W55",669335.2,9668685,"2016-12-03 21:31:00"
"W55",670650,9667715,"2016-12-04 01:30:00"
"W55",673142.6,9664466,"2016-12-04 05:30:00"
"W55",679683,9660758,"2016-12-04 13:30:00"
"W55",683609.4,9660522,"2016-12-04 21:30:00"
"W55",683541.7,9660439,"2016-12-05 01:30:00"
"W55",683224,9660014,"2016-12-05 05:30:00"
"W55",684203.5,9658692,"2016-12-05 13:30:00"
"W55",684440.5,9659576,"2016-12-05 21:30:00"
"W55",683795,9660707,"2016-12-06 01:30:00"
"W55",682923.1,9660461,"2016-12-06 05:30:00"
"W55",680645.6,9658949,"2016-12-06 13:30:00"
"W55",680653.9,9658955,"2016-12-06 21:30:00"
"W55",681489.5,9658304,"2016-12-07 01:30:00"
"W55",685047.8,9657509,"2016-12-07 05:30:00"
"W55",689659.9,9655468,"2016-12-07 13:30:00"
"W55",690824.8,9654861,"2016-12-07 21:30:00"
"W55",690709.6,9654619,"2016-12-08 01:30:00"
"W55",691703.5,9651174,"2016-12-08 05:30:00"
"W55",688738.1,9647226,"2016-12-08 13:30:00"
"W55",688739.9,9647175,"2016-12-08 21:30:00"
"W55",689342.2,9647286,"2016-12-09 01:30:00"
"W55",690275,9646109,"2016-12-09 05:30:00"
"W55",685957.5,9646996,"2016-12-09 13:30:00"
"W55",685990.7,9646812,"2016-12-09 21:30:00"
"W55",685803.8,9647647,"2016-12-10 01:30:00"
"W55",684894.4,9647530,"2016-12-10 05:30:00"
"W55",683086.2,9649384,"2016-12-10 13:30:00"
"W55",680667.3,9649640,"2016-12-10 21:30:00"
"W55",679947,9649078,"2016-12-11 01:30:00"
"W55",679036.2,9648605,"2016-12-11 05:30:00"
"W55",675732,9646885,"2016-12-11 13:30:00"
"W55",675286.6,9646326,"2016-12-11 21:30:00"
"W55",675187.4,9647664,"2016-12-12 01:30:00"
"W55",672082.2,9648144,"2016-12-12 05:30:00"
"W55",669413.1,9646718,"2016-12-12 13:30:00"
"W55",668710.3,9645494,"2016-12-12 21:31:00"
"W55",668463.5,9646387,"2016-12-13 01:30:00"
"W55",668968.5,9646485,"2016-12-13 05:30:00"
"W55",672867.5,9644837,"2016-12-13 13:31:00"
"W55",672855.9,9644731,"2016-12-13 21:30:00"
"W55",672880.1,9645857,"2016-12-14 01:30:00"
"W55",673218.5,9645788,"2016-12-14 05:30:00"
"W55",672863.2,9645513,"2016-12-14 13:31:00"
"W55",673649.4,9646142,"2016-12-14 21:31:00"
"W55",672908,9647204,"2016-12-15 01:30:00"
"W55",672132.9,9647689,"2016-12-15 05:31:00"
"W55",670440.9,9644987,"2016-12-15 13:30:00"
"W55",669274.3,9645680,"2016-12-15 21:31:00"
"W55",669066,9645000,"2016-12-16 01:30:00"
"W55",668919,9646606,"2016-12-16 05:30:00"
"W55",668358.7,9650139,"2016-12-16 13:31:00"
"W55",667619.3,9650722,"2016-12-16 21:31:00"
"W55",668094.3,9650618,"2016-12-17 01:30:00"
"W55",668501.5,9651065,"2016-12-17 05:30:00"
"W55",669444.5,9656388,"2016-12-17 13:30:00"
"W55",669981.8,9655192,"2016-12-17 21:30:00"
"W55",669861.9,9654859,"2016-12-18 01:30:00"
"W55",668979.3,9650432,"2016-12-18 05:30:00"
"W55",666723.6,9645807,"2016-12-18 13:30:00"
"W55",666141.4,9645788,"2016-12-18 21:30:00"
"W55",666143.3,9645690,"2016-12-19 01:30:00"
"W55",667236,9644123,"2016-12-19 05:30:00"
"W55",665710,9641226,"2016-12-19 13:30:00"
"W55",665925.6,9640004,"2016-12-19 21:30:00"
"W55",666262.2,9639509,"2016-12-20 01:30:00"
"W55",667393.5,9639234,"2016-12-20 05:30:00"
"W55",668038.9,9638853,"2016-12-20 13:30:00"
"W55",667696.6,9639223,"2016-12-20 21:30:00"
"W55",667246.9,9639523,"2016-12-21 01:30:00"
"W55",666921.1,9639046,"2016-12-21 05:30:00"
"W55",666878.3,9639424,"2016-12-21 13:30:00"
"W55",667093.1,9639758,"2016-12-21 21:30:00"
"W55",666298.5,9640188,"2016-12-22 01:30:00"
"W55",665450.1,9638359,"2016-12-22 05:30:00"
"W55",665765.2,9635980,"2016-12-22 13:30:00"
"W55",667105.9,9635181,"2016-12-22 21:30:00"
"W55",666645.4,9635983,"2016-12-23 01:30:00"
"W55",665888.5,9635888,"2016-12-23 05:30:00"
"W55",665681.1,9638373,"2016-12-23 21:31:00"
"W55",665868.2,9638368,"2016-12-24 01:30:00"
"W55",666818,9639142,"2016-12-24 05:30:00"
"W55",665499.8,9642293,"2016-12-24 13:31:00"
"W55",665808.3,9642500,"2016-12-24 21:30:00"
"W55",665294.8,9642833,"2016-12-25 01:30:00"
"W55",667214.2,9643363,"2016-12-25 05:30:00"
"W55",666541.4,9643005,"2016-12-25 13:30:00"
"W55",667450.3,9642468,"2016-12-25 21:30:00"
"W55",668302.4,9641898,"2016-12-26 01:30:00"
"W55",669494,9642406,"2016-12-26 05:30:00"
"W55",669301.9,9641458,"2016-12-26 13:30:00"
"W55",670607,9640896,"2016-12-26 21:30:00"
"W55",670672.5,9640310,"2016-12-27 01:30:00"
"W55",672162,9637426,"2016-12-27 05:30:00"
"W55",673384.5,9636000,"2016-12-27 13:30:00"
"W55",672784.8,9637173,"2016-12-27 21:30:00"
"W55",672032.3,9637480,"2016-12-28 01:30:00"
"W55",671924.8,9642758,"2016-12-28 05:30:00"
"W55",668813.8,9640970,"2016-12-28 13:31:00"
"W55",669114.3,9640785,"2016-12-28 21:30:00"
"W55",669250,9639386,"2016-12-29 01:30:00"
"W55",669223.1,9639622,"2016-12-29 05:30:00"
"W55",668269.4,9639177,"2016-12-29 13:31:00"
"W55",668304.8,9639511,"2016-12-29 21:30:00"
"W55",668249.1,9639311,"2016-12-30 01:30:00"
"W55",668923.2,9638468,"2016-12-30 05:30:00"
"W55",668026.5,9636929,"2016-12-30 13:30:00"
"W55",667856.6,9636592,"2016-12-30 21:30:00"
"W55",668211.8,9636884,"2016-12-31 01:30:00"
"W55",671388.5,9636389,"2016-12-31 05:30:00"
"W55",675080.3,9635909,"2016-12-31 21:30:00"
"W55",675502,9635512,"2017-01-01 01:30:00"
"W55",681775,9635711,"2017-01-01 05:30:00"
"W55",683447.7,9636985,"2017-01-01 09:30:00"
"W55",684039.9,9636628,"2017-01-01 13:31:00"
"W55",683982.9,9636325,"2017-01-01 17:30:00"
"W55",684617.9,9636844,"2017-01-01 21:30:00"
"W55",684675.1,9636862,"2017-01-02 01:30:00"
"W55",685967.1,9636555,"2017-01-02 05:30:00"
"W55",688317.1,9635827,"2017-01-02 09:30:00"
"W55",689038.3,9636024,"2017-01-02 13:30:00"
"W55",689865.2,9636118,"2017-01-02 17:30:00"
"W55",689793.3,9636306,"2017-01-02 21:30:00"
"W55",690197.7,9636224,"2017-01-03 01:30:00"
"W55",694594.4,9636768,"2017-01-03 05:31:00"
"W55",697135.8,9636756,"2017-01-03 09:30:00"
"W55",699930.5,9637903,"2017-01-03 13:30:00"
"W55",701273,9638116,"2017-01-03 17:30:00"
"W55",701324.7,9638137,"2017-01-03 21:30:00"
"W55",701573.3,9637785,"2017-01-04 01:30:00"
"W55",702598.3,9636881,"2017-01-04 05:30:00"
"W55",703766.4,9635332,"2017-01-04 09:30:00"
"W55",707178.2,9634719,"2017-01-04 13:30:00"
"W55",707872,9633898,"2017-01-04 17:30:00"
"W55",707716.9,9633025,"2017-01-04 21:30:00"
"W55",708502.4,9633114,"2017-01-05 01:30:00"
"W55",704173,9629498,"2017-01-05 05:30:00"
"W55",704462.5,9629314,"2017-01-05 09:30:00"
"W55",703318.5,9629150,"2017-01-05 13:30:00"
"W55",703222.4,9628862,"2017-01-05 17:30:00"
"W55",703371.3,9628867,"2017-01-05 21:30:00"
"W55",703222.7,9628877,"2017-01-06 01:30:00"
"W55",702959.2,9627962,"2017-01-06 05:30:00"
"W55",699318.4,9626869,"2017-01-06 09:30:00"
"W55",698702.7,9626459,"2017-01-06 13:30:00"
"W55",699088.3,9626174,"2017-01-06 17:30:00"
"W55",698248,9626581,"2017-01-06 21:30:00"
"W55",698333.6,9627203,"2017-01-07 01:30:00"
"W55",696559.1,9628446,"2017-01-07 05:30:00"
"W55",695237.4,9628360,"2017-01-07 09:30:00"
"W55",695545.3,9627878,"2017-01-07 13:30:00"
"W55",695577,9627397,"2017-01-07 17:30:00"
"W55",694765.3,9628895,"2017-01-07 21:30:00"
"W55",694795.6,9629060,"2017-01-08 01:30:00"
"W55",694222.8,9629769,"2017-01-08 05:30:00"
"W55",692137.3,9629654,"2017-01-08 09:30:00"
"W55",692596.7,9630195,"2017-01-08 13:30:00"
"W55",692678.3,9629941,"2017-01-08 17:30:00"
"W55",692433.6,9629337,"2017-01-08 21:30:00"
"W55",692251.9,9629394,"2017-01-09 01:30:00"
"W55",691346.5,9630791,"2017-01-09 05:30:00"
"W55",691002.4,9632050,"2017-01-09 09:30:00"
"W55",689756.6,9632436,"2017-01-09 13:30:00"
"W55",689854.1,9632554,"2017-01-09 17:30:00"
"W55",690542.9,9634277,"2017-01-09 21:30:00"
"W55",690882.9,9634715,"2017-01-10 01:30:00"
"W55",691547.3,9635251,"2017-01-10 05:30:00"
"W55",691949,9636348,"2017-01-10 09:30:00"
"W55",692511.6,9637567,"2017-01-10 13:30:00"
"W55",692113.8,9637822,"2017-01-10 17:30:00"
"W55",692068.7,9637916,"2017-01-10 21:30:00"
"W55",691636.5,9637810,"2017-01-11 01:30:00"
"W55",691276.2,9638664,"2017-01-11 05:30:00"
"W55",691038.9,9639844,"2017-01-11 09:30:00"
"W55",690841.2,9641420,"2017-01-11 13:30:00"
"W55",690319.2,9641599,"2017-01-11 17:30:00"
"W55",688810.9,9641965,"2017-01-11 21:30:00"
"W55",688386.7,9642131,"2017-01-12 01:30:00"
"W55",688526.7,9642437,"2017-01-12 05:30:00"
"W55",686566.3,9642620,"2017-01-12 09:30:00"
"W55",686423.5,9642616,"2017-01-12 13:30:00"
"W55",686680.3,9642618,"2017-01-12 17:30:00"
"W55",687105.4,9642293,"2017-01-12 21:30:00"
"W55",687069,9642258,"2017-01-13 01:30:00"
"W55",686857,9642095,"2017-01-13 05:30:00"
"W55",685447,9641063,"2017-01-13 09:30:00"
"W55",684412.3,9640078,"2017-01-13 13:30:00"
"W55",684117.2,9640174,"2017-01-13 17:30:00"
"W55",683179.5,9639017,"2017-01-13 21:31:00"
"W55",683110.3,9638365,"2017-01-14 01:30:00"
"W55",682956.8,9637661,"2017-01-14 05:30:00"
"W55",681760.7,9635926,"2017-01-14 09:30:00"
"W55",679566.5,9634768,"2017-01-14 13:30:00"
"W55",679301.4,9633860,"2017-01-14 17:30:00"
"W55",679722.6,9634067,"2017-01-14 21:30:00"
"W55",679468.7,9634078,"2017-01-15 01:30:00"
"W55",680428.8,9632767,"2017-01-15 05:30:00"
"W55",680061.4,9632579,"2017-01-15 09:30:00"
"W55",680323.9,9631730,"2017-01-15 13:30:00"
"W55",680492.3,9632031,"2017-01-15 17:30:00"
"W55",680341.9,9631661,"2017-01-15 21:30:00"
"W55",680967.6,9631878,"2017-01-16 01:30:00"
"W55",682089.8,9632180,"2017-01-16 05:30:00"
"W55",681372.2,9631824,"2017-01-16 09:30:00"
"W55",680519.4,9629306,"2017-01-16 13:30:00"
"W55",680546.6,9629266,"2017-01-16 17:30:00"
"W55",681352.6,9629790,"2017-01-16 21:30:00"
"W55",681583,9629650,"2017-01-17 01:30:00"
"W55",682822.1,9629943,"2017-01-17 05:30:00"
"W55",680995,9629886,"2017-01-17 09:30:00"
"W55",679698,9630041,"2017-01-17 13:30:00"
"W55",679773.7,9629897,"2017-01-17 17:30:00"
"W55",677476.4,9631163,"2017-01-17 21:30:00"
"W55",677051.3,9631841,"2017-01-18 01:30:00"
"W55",676172.9,9631930,"2017-01-18 05:30:00"
"W55",674815.2,9631213,"2017-01-18 09:30:00"
"W55",675178.7,9631618,"2017-01-18 13:30:00"
"W55",675197.2,9631755,"2017-01-18 17:30:00"
"W55",674266.8,9631005,"2017-01-18 21:30:00"
"W55",674149.3,9631397,"2017-01-19 01:30:00"
"W55",673908.3,9632000,"2017-01-19 05:30:00"
"W55",672962.4,9631155,"2017-01-19 09:30:00"
"W55",674671.8,9631749,"2017-01-19 13:30:00"
"W55",674872.1,9631811,"2017-01-19 17:30:00"
"W55",674504.1,9632455,"2017-01-19 21:30:00"
"W55",674699.8,9632520,"2017-01-20 01:30:00"
"W55",677392.7,9632702,"2017-01-20 05:30:00"
"W55",678261.1,9630594,"2017-01-20 09:30:00"
"W55",676157.6,9630172,"2017-01-20 13:30:00"
"W55",676040.4,9630022,"2017-01-20 17:30:00"
"W55",676394.9,9629802,"2017-01-20 21:30:00"
"W55",677368,9629259,"2017-01-21 01:30:00"
"W55",678134.7,9627972,"2017-01-21 05:30:00"
"W55",677227.1,9627913,"2017-01-21 09:30:00"
"W55",676764.7,9626410,"2017-01-21 13:30:00"
"W55",676768.5,9626518,"2017-01-21 17:30:00"
"W55",675861.1,9627000,"2017-01-21 21:30:00"
"W55",677547.4,9626277,"2017-01-22 01:30:00"
"W55",677521,9626457,"2017-01-22 05:30:00"
"W55",678254.8,9625368,"2017-01-22 09:30:00"
"W55",678648.2,9625568,"2017-01-22 13:30:00"
"W55",679614.9,9626611,"2017-01-22 17:30:00"
"W55",680859.1,9627715,"2017-01-22 21:30:00"
"W55",681660.1,9628543,"2017-01-23 01:30:00"
"W55",682952.7,9628679,"2017-01-23 05:30:00"
"W55",683131.8,9628748,"2017-01-23 09:30:00"
"W55",682771.6,9629647,"2017-01-23 13:30:00"
"W55",681545.4,9630057,"2017-01-23 17:30:00"
"W55",681879.4,9630162,"2017-01-23 21:30:00"
"W55",681707.2,9630212,"2017-01-24 01:30:00"
"W55",679777.4,9630102,"2017-01-24 05:30:00"
"W55",673892.4,9631639,"2017-01-24 09:30:00"
"W55",673335.8,9631600,"2017-01-24 13:30:00"
"W55",676041.2,9634664,"2017-01-24 17:30:00"
"W55",675794.8,9634801,"2017-01-24 21:30:00"
"W55",676113.4,9634777,"2017-01-25 01:30:00"
"W55",675152.1,9637497,"2017-01-25 05:30:00"
"W55",669764.4,9639183,"2017-01-25 09:30:00"
"W55",665249.1,9642009,"2017-01-25 13:30:00"
"W55",665269.4,9642674,"2017-01-25 17:31:00"
"W55",665268.2,9644265,"2017-01-25 21:30:00"
"W55",665371.9,9644705,"2017-01-26 01:30:00"
"W55",666596.9,9644812,"2017-01-26 05:30:00"
"W55",665589.3,9644174,"2017-01-26 09:30:00"
"W55",664225,9642448,"2017-01-26 13:30:00"
"W55",663624.3,9642592,"2017-01-26 17:30:00"
"W55",663907.5,9642464,"2017-01-26 21:30:00"
"W55",663836.4,9642351,"2017-01-27 01:30:00"
"W55",663438,9642366,"2017-01-27 05:30:00"
"W55",661398.6,9641889,"2017-01-27 09:30:00"
"W55",657558.5,9637839,"2017-01-27 13:30:00"
"W55",656493.2,9637304,"2017-01-27 17:30:00"
"W55",656470.6,9637257,"2017-01-27 21:30:00"
"W55",655888.9,9636868,"2017-01-28 01:30:00"
"W55",655355.5,9636040,"2017-01-28 05:30:00"
"W55",654820.7,9634664,"2017-01-28 09:31:00"
"W55",654107.4,9635183,"2017-01-28 13:30:00"
"W55",654456.5,9635504,"2017-01-28 17:30:00"
"W55",654314,9636113,"2017-01-28 21:30:00"
